SECTOR,year,STATE_PROVINCE_CODE,CITY_NAME,qtr,TXN_MTH,month,scaled_amt
RESTAURANTS,2013,CA,LA PUENTE,4,2013-11-01,11,7481761.82121012
RESTAURANTS,2013,CA,LA PUENTE,4,2013-12-01,12,6786534.8153603
RESTAURANTS,2013,CA,LA QUINTA,1,2013-01-01,1,7693711.73644669
RESTAURANTS,2013,CA,LA QUINTA,1,2013-02-01,2,8161914.74737854
RESTAURANTS,2013,CA,LA QUINTA,1,2013-03-01,3,10439506.4460566
RESTAURANTS,2013,CA,LA QUINTA,2,2013-04-01,4,8075766.69546659
RESTAURANTS,2013,CA,LA QUINTA,2,2013-05-01,5,6446473.60665784
RESTAURANTS,2013,CA,LA QUINTA,2,2013-06-01,6,5114521.05268694
RESTAURANTS,2013,CA,LA QUINTA,3,2013-07-01,7,4203994.54949159
RESTAURANTS,2013,CA,LA QUINTA,3,2013-08-01,8,4453665.56980792
RESTAURANTS,2013,CA,LA QUINTA,3,2013-09-01,9,4355367.34815105
RESTAURANTS,2013,CA,LA QUINTA,4,2013-10-01,10,5478551.15817375
RESTAURANTS,2013,CA,LA QUINTA,4,2013-11-01,11,7082084.67186048
RESTAURANTS,2013,CA,LA QUINTA,4,2013-12-01,12,6712698.47052016
RESTAURANTS,2013,CA,LA VERNE,1,2013-01-01,1,5153884.87115766
RESTAURANTS,2013,CA,LA VERNE,1,2013-02-01,2,5178017.45163157
RESTAURANTS,2013,CA,LA VERNE,1,2013-03-01,3,5893573.52995589
RESTAURANTS,2013,CA,LA VERNE,2,2013-04-01,4,5080094.8403839
RESTAURANTS,2013,CA,LA VERNE,2,2013-05-01,5,5517067.85685753
RESTAURANTS,2013,CA,LA VERNE,2,2013-06-01,6,5246665.17125341
RESTAURANTS,2013,CA,LA VERNE,3,2013-07-01,7,4604400.49732627
RESTAURANTS,2013,CA,LA VERNE,3,2013-08-01,8,5433081.45263853
RESTAURANTS,2013,CA,LA VERNE,3,2013-09-01,9,5176280.60873191
RESTAURANTS,2013,CA,LA VERNE,4,2013-10-01,10,5671592.26316486
RESTAURANTS,2013,CA,LA VERNE,4,2013-11-01,11,5949128.07167104
RESTAURANTS,2013,CA,LA VERNE,4,2013-12-01,12,5563888.31477571
RESTAURANTS,2013,CA,LADERA RANCH,1,2013-01-01,1,1823638.77425467
RESTAURANTS,2013,CA,LADERA RANCH,1,2013-02-01,2,1734489.46124614
RESTAURANTS,2013,CA,LADERA RANCH,1,2013-03-01,3,2095226.75986847
RESTAURANTS,2013,CA,LADERA RANCH,2,2013-04-01,4,1838895.81756989
RESTAURANTS,2013,CA,LADERA RANCH,2,2013-05-01,5,1965373.67750416
RESTAURANTS,2013,CA,LADERA RANCH,2,2013-06-01,6,1859721.31567187
RESTAURANTS,2013,CA,LADERA RANCH,3,2013-07-01,7,1640421.88666435
RESTAURANTS,2013,CA,LADERA RANCH,3,2013-08-01,8,1861772.68653301
RESTAURANTS,2013,CA,LADERA RANCH,3,2013-09-01,9,1720221.95807993
RESTAURANTS,2013,CA,LADERA RANCH,4,2013-10-01,10,1841690.15186179
RESTAURANTS,2013,CA,LADERA RANCH,4,2013-11-01,11,1991319.75266346
RESTAURANTS,2013,CA,LADERA RANCH,4,2013-12-01,12,1825881.20659494
RESTAURANTS,2013,CA,LAFAYETTE,1,2013-01-01,1,4704213.47031184
RESTAURANTS,2013,CA,LAFAYETTE,1,2013-02-01,2,4597656.40676378
RESTAURANTS,2013,CA,LAFAYETTE,1,2013-03-01,3,5263735.7809405
RESTAURANTS,2013,CA,LAFAYETTE,2,2013-04-01,4,4702900.16771863
RESTAURANTS,2013,CA,LAFAYETTE,2,2013-05-01,5,5331116.71925378
RESTAURANTS,2013,CA,LAFAYETTE,2,2013-06-01,6,5092005.61748264
RESTAURANTS,2013,CA,LAFAYETTE,3,2013-07-01,7,4755929.91944593
RESTAURANTS,2013,CA,LAFAYETTE,3,2013-08-01,8,5170941.0888741
RESTAURANTS,2013,CA,LAFAYETTE,3,2013-09-01,9,4493138.37923147
RESTAURANTS,2013,CA,LAFAYETTE,4,2013-10-01,10,4827927.55006126
RESTAURANTS,2013,CA,LAFAYETTE,4,2013-11-01,11,5123851.74371487
RESTAURANTS,2013,CA,LAFAYETTE,4,2013-12-01,12,5213279.8019104
RESTAURANTS,2013,CA,LAGUNA BEACH,1,2013-01-01,1,6636597.66596946
RESTAURANTS,2013,CA,LAGUNA BEACH,1,2013-02-01,2,6865620.72655624
RESTAURANTS,2013,CA,LAGUNA BEACH,1,2013-03-01,3,8687684.21158965
RESTAURANTS,2013,CA,LAGUNA BEACH,2,2013-04-01,4,7320216.08666932
RESTAURANTS,2013,CA,LAGUNA BEACH,2,2013-05-01,5,8251288.50310468
RESTAURANTS,2013,CA,LAGUNA BEACH,2,2013-06-01,6,8664436.25330855
RESTAURANTS,2013,CA,LAGUNA BEACH,3,2013-07-01,7,10198170.9229055
RESTAURANTS,2013,CA,LAGUNA BEACH,3,2013-08-01,8,11487922.0303744
RESTAURANTS,2013,CA,LAGUNA BEACH,3,2013-09-01,9,7376560.83574692
RESTAURANTS,2013,CA,LAGUNA BEACH,4,2013-10-01,10,6773944.89494665
RESTAURANTS,2013,CA,LAGUNA BEACH,4,2013-11-01,11,6984936.30991058
RESTAURANTS,2013,CA,LAGUNA BEACH,4,2013-12-01,12,6903519.21014684
RESTAURANTS,2013,CA,LAGUNA HILLS,1,2013-01-01,1,6840735.15594098
RESTAURANTS,2013,CA,LAGUNA HILLS,1,2013-02-01,2,6502757.25512952
RESTAURANTS,2013,CA,LAGUNA HILLS,1,2013-03-01,3,7786148.61583188
RESTAURANTS,2013,CA,LAGUNA HILLS,2,2013-04-01,4,6812399.71334067
RESTAURANTS,2013,CA,LAGUNA HILLS,2,2013-05-01,5,7160526.81775363
RESTAURANTS,2013,CA,LAGUNA HILLS,2,2013-06-01,6,7001249.15884953
RESTAURANTS,2013,CA,LAGUNA HILLS,3,2013-07-01,7,6431332.1578368
RESTAURANTS,2013,CA,LAGUNA HILLS,3,2013-08-01,8,7021150.03936013
RESTAURANTS,2013,CA,LAGUNA HILLS,3,2013-09-01,9,6203982.8146985
RESTAURANTS,2013,CA,LAGUNA HILLS,4,2013-10-01,10,6922558.91184867
RESTAURANTS,2013,CA,LAGUNA HILLS,4,2013-11-01,11,7125440.5425363
RESTAURANTS,2013,CA,LAGUNA HILLS,4,2013-12-01,12,6826356.69073356
RESTAURANTS,2013,CA,LAGUNA NIGUEL,1,2013-01-01,1,10349199.7688137
RESTAURANTS,2013,CA,LAGUNA NIGUEL,1,2013-02-01,2,9501877.47646139
RESTAURANTS,2013,CA,LAGUNA NIGUEL,1,2013-03-01,3,11071361.2424739
RESTAURANTS,2013,CA,LAGUNA NIGUEL,2,2013-04-01,4,9663277.55591454
RESTAURANTS,2013,CA,LAGUNA NIGUEL,2,2013-05-01,5,10436298.8808027
RESTAURANTS,2013,CA,LAGUNA NIGUEL,2,2013-06-01,6,10031104.8180675
RESTAURANTS,2013,CA,LAGUNA NIGUEL,3,2013-07-01,7,9122887.12620394
RESTAURANTS,2013,CA,LAGUNA NIGUEL,3,2013-08-01,8,9857504.92226927
RESTAURANTS,2013,CA,LAGUNA NIGUEL,3,2013-09-01,9,8588801.61379834
RESTAURANTS,2013,CA,LAGUNA NIGUEL,4,2013-10-01,10,9495962.23831701
RESTAURANTS,2013,CA,LAGUNA NIGUEL,4,2013-11-01,11,10377693.5006552
RESTAURANTS,2013,CA,LAGUNA NIGUEL,4,2013-12-01,12,10344047.624543
RESTAURANTS,2013,CA,LAGUNA WOODS,1,2013-01-01,1,417273.406165498
RESTAURANTS,2013,CA,LAGUNA WOODS,1,2013-02-01,2,408429.622412036
RESTAURANTS,2013,CA,LAGUNA WOODS,1,2013-03-01,3,483955.843360325
RESTAURANTS,2013,CA,LAGUNA WOODS,2,2013-04-01,4,416532.578793814
RESTAURANTS,2013,CA,LAGUNA WOODS,2,2013-05-01,5,449833.388534688
RESTAURANTS,2013,CA,LAGUNA WOODS,2,2013-06-01,6,440982.013900303
RESTAURANTS,2013,CA,LAGUNA WOODS,3,2013-07-01,7,395262.19771814
RESTAURANTS,2013,CA,LAGUNA WOODS,3,2013-08-01,8,455629.079522337
RESTAURANTS,2013,CA,LAGUNA WOODS,3,2013-09-01,9,381496.083485662
RESTAURANTS,2013,CA,LAGUNA WOODS,4,2013-10-01,10,416019.561279646
RESTAURANTS,2013,CA,LAGUNA WOODS,4,2013-11-01,11,410648.438169437
RESTAURANTS,2013,CA,LAGUNA WOODS,4,2013-12-01,12,419937.122823581
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,1,2013-01-01,1,21221.5822082598
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,1,2013-02-01,2,19857.2730394303
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,1,2013-03-01,3,27241.7164683578
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,2,2013-04-01,4,23670.2038072497
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,2,2013-05-01,5,27076.2530820542
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,2,2013-06-01,6,23781.8894772794
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,3,2013-07-01,7,29658.9223567746
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,3,2013-08-01,8,30962.0966116637
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,3,2013-09-01,9,23643.7184570621
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,4,2013-10-01,10,29652.0584903595
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,4,2013-11-01,11,41038.781657672
RESTAURANTS,2013,CA,LAGUNITAS-FOREST KNOLLS,4,2013-12-01,12,27832.034467243
RESTAURANTS,2013,CA,LAKE ARROWHEAD,1,2013-01-01,1,1111024.59450819
RESTAURANTS,2013,CA,LAKE ARROWHEAD,1,2013-02-01,2,967019.024148846
RESTAURANTS,2013,CA,LAKE ARROWHEAD,1,2013-03-01,3,1041359.49121487
RESTAURANTS,2013,CA,LAKE ARROWHEAD,2,2013-04-01,4,1032394.38364571
RESTAURANTS,2013,CA,LAKE ARROWHEAD,2,2013-05-01,5,1291188.44834475
RESTAURANTS,2013,CA,LAKE ARROWHEAD,2,2013-06-01,6,1427425.77249179
RESTAURANTS,2013,CA,LAKE ARROWHEAD,3,2013-07-01,7,1770001.68896929
RESTAURANTS,2013,CA,LAKE ARROWHEAD,3,2013-08-01,8,1866053.64354815
RESTAURANTS,2013,CA,LAKE ARROWHEAD,3,2013-09-01,9,1226661.18332442
RESTAURANTS,2013,CA,LAKE ARROWHEAD,4,2013-10-01,10,1184849.7230431
RESTAURANTS,2013,CA,LAKE ARROWHEAD,4,2013-11-01,11,1354914.24161113
RESTAURANTS,2013,CA,LAKE ARROWHEAD,4,2013-12-01,12,1248324.56201468
RESTAURANTS,2013,CA,LAKE ELSINORE,1,2013-01-01,1,7034120.75088235
RESTAURANTS,2013,CA,LAKE ELSINORE,1,2013-02-01,2,7269968.88537454
RESTAURANTS,2013,CA,LAKE ELSINORE,1,2013-03-01,3,8396591.33455162
RESTAURANTS,2013,CA,LAKE ELSINORE,2,2013-04-01,4,7495649.5475507
RESTAURANTS,2013,CA,LAKE ELSINORE,2,2013-05-01,5,7792143.11489479
RESTAURANTS,2013,CA,LAKE ELSINORE,2,2013-06-01,6,7492419.17415581
RESTAURANTS,2013,CA,LAKE ELSINORE,3,2013-07-01,7,6885714.10722372
RESTAURANTS,2013,CA,LAKE ELSINORE,3,2013-08-01,8,7590689.66963251
RESTAURANTS,2013,CA,LAKE ELSINORE,3,2013-09-01,9,6643335.42868784
RESTAURANTS,2013,CA,LAKE ELSINORE,4,2013-10-01,10,7101436.67126449
RESTAURANTS,2013,CA,LAKE ELSINORE,4,2013-11-01,11,7651585.14823112
RESTAURANTS,2013,CA,LAKE ELSINORE,4,2013-12-01,12,7251797.56292385
RESTAURANTS,2013,CA,LAKE FOREST,1,2013-01-01,1,15177802.5844335
RESTAURANTS,2013,CA,LAKE FOREST,1,2013-02-01,2,14663727.6290859
RESTAURANTS,2013,CA,LAKE FOREST,1,2013-03-01,3,17386030.6240164
RESTAURANTS,2013,CA,LAKE FOREST,2,2013-04-01,4,15456056.2012996
RESTAURANTS,2013,CA,LAKE FOREST,2,2013-05-01,5,16093004.6085805
RESTAURANTS,2013,CA,LAKE FOREST,2,2013-06-01,6,15767996.9698233
RESTAURANTS,2013,CA,LAKE FOREST,3,2013-07-01,7,14415190.2992769
RESTAURANTS,2013,CA,LAKE FOREST,3,2013-08-01,8,15641664.2859083
RESTAURANTS,2013,CA,LAKE FOREST,3,2013-09-01,9,13903732.3381562
RESTAURANTS,2013,CA,LAKE FOREST,4,2013-10-01,10,15298818.4520296
RESTAURANTS,2013,CA,LAKE FOREST,4,2013-11-01,11,16019752.7299945
RESTAURANTS,2013,CA,LAKE FOREST,4,2013-12-01,12,15318693.0139864
RESTAURANTS,2013,CA,LAKE ISABELLA,1,2013-01-01,1,793850.017416043
RESTAURANTS,2013,CA,LAKE ISABELLA,1,2013-02-01,2,946416.793637481
RESTAURANTS,2013,CA,LAKE ISABELLA,1,2013-03-01,3,967135.028764503
RESTAURANTS,2013,CA,LAKE ISABELLA,2,2013-04-01,4,1039781.66310405
RESTAURANTS,2013,CA,LAKE ISABELLA,2,2013-05-01,5,1106542.70528556
RESTAURANTS,2013,CA,LAKE ISABELLA,2,2013-06-01,6,1040354.25830853
RESTAURANTS,2013,CA,LAKE ISABELLA,3,2013-07-01,7,976079.771578228
RESTAURANTS,2013,CA,LAKE ISABELLA,3,2013-08-01,8,941188.673983812
RESTAURANTS,2013,CA,LAKE ISABELLA,3,2013-09-01,9,765561.56065424
RESTAURANTS,2013,CA,LAKE ISABELLA,4,2013-10-01,10,859835.906890717
RESTAURANTS,2013,CA,LAKE ISABELLA,4,2013-11-01,11,838457.447904792
RESTAURANTS,2013,CA,LAKE ISABELLA,4,2013-12-01,12,740482.532890339
RESTAURANTS,2013,CA,LAKE LOS ANGELES,1,2013-01-01,1,53636.0908485051
RESTAURANTS,2013,CA,LAKE LOS ANGELES,1,2013-02-01,2,68194.827807221
RESTAURANTS,2013,CA,LAKE LOS ANGELES,1,2013-03-01,3,97283.03027974
RESTAURANTS,2013,CA,LAKE LOS ANGELES,2,2013-04-01,4,93862.6754541631
RESTAURANTS,2013,CA,LAKE LOS ANGELES,2,2013-05-01,5,93870.8304018343
RESTAURANTS,2013,CA,LAKE LOS ANGELES,2,2013-06-01,6,90800.9519714375
RESTAURANTS,2013,CA,LAKE LOS ANGELES,3,2013-07-01,7,69147.1398875634
RESTAURANTS,2013,CA,LAKE LOS ANGELES,3,2013-08-01,8,87692.7812668735
RESTAURANTS,2013,CA,LAKE LOS ANGELES,3,2013-09-01,9,72155.3232583581
RESTAURANTS,2013,CA,LAKE LOS ANGELES,4,2013-10-01,10,100328.659231964
RESTAURANTS,2013,CA,LAKE LOS ANGELES,4,2013-11-01,11,98026.5253289216
RESTAURANTS,2013,CA,LAKE LOS ANGELES,4,2013-12-01,12,76361.1683289033
RESTAURANTS,2013,CA,LAKE RIVERSIDE,1,2013-01-01,1,94168.8422670591
RESTAURANTS,2013,CA,LAKE RIVERSIDE,1,2013-02-01,2,129785.135706941
RESTAURANTS,2013,CA,LAKE RIVERSIDE,1,2013-03-01,3,84587.9439182646
RESTAURANTS,2013,CA,LAKE RIVERSIDE,2,2013-04-01,4,102022.496987023
RESTAURANTS,2013,CA,LAKE RIVERSIDE,2,2013-05-01,5,96189.982759451
RESTAURANTS,2013,CA,LAKE RIVERSIDE,2,2013-06-01,6,92045.6638556021
RESTAURANTS,2013,CA,LAKE RIVERSIDE,3,2013-07-01,7,65785.7000485205
RESTAURANTS,2013,CA,LAKE RIVERSIDE,3,2013-08-01,8,88676.690404557
RESTAURANTS,2013,CA,LAKE RIVERSIDE,3,2013-09-01,9,82840.4043666021
RESTAURANTS,2013,CA,LAKE RIVERSIDE,4,2013-10-01,10,68555.6759899688
RESTAURANTS,2013,CA,LAKE RIVERSIDE,4,2013-11-01,11,68149.18189269
RESTAURANTS,2013,CA,LAKE RIVERSIDE,4,2013-12-01,12,53876.6864406963
RESTAURANTS,2013,CA,LAKE WILDWOOD,1,2013-01-01,1,712115.983158117
RESTAURANTS,2013,CA,LAKE WILDWOOD,1,2013-02-01,2,737134.019896724
RESTAURANTS,2013,CA,LAKE WILDWOOD,1,2013-03-01,3,917241.883081924
RESTAURANTS,2013,CA,LAKE WILDWOOD,2,2013-04-01,4,878956.899912106
RESTAURANTS,2013,CA,LAKE WILDWOOD,2,2013-05-01,5,862775.907059791
RESTAURANTS,2013,CA,LAKE WILDWOOD,2,2013-06-01,6,867932.599803702
RESTAURANTS,2013,CA,LAKE WILDWOOD,3,2013-07-01,7,793969.770641332
RESTAURANTS,2013,CA,LAKE WILDWOOD,3,2013-08-01,8,966010.50012339
RESTAURANTS,2013,CA,LAKE WILDWOOD,3,2013-09-01,9,730734.261045596
RESTAURANTS,2013,CA,LAKE WILDWOOD,4,2013-10-01,10,850646.096963134
RESTAURANTS,2013,CA,LAKE WILDWOOD,4,2013-11-01,11,901935.490755431
RESTAURANTS,2013,CA,LAKE WILDWOOD,4,2013-12-01,12,707870.104543826
RESTAURANTS,2013,CA,LAKEHEAD,1,2013-01-01,1,169586.263863866
RESTAURANTS,2013,CA,LAKEHEAD,1,2013-02-01,2,161983.322145761
RESTAURANTS,2013,CA,LAKEHEAD,1,2013-03-01,3,181232.25493522
RESTAURANTS,2013,CA,LAKEHEAD,2,2013-04-01,4,155299.612697071
RESTAURANTS,2013,CA,LAKEHEAD,2,2013-05-01,5,330730.200228782
RESTAURANTS,2013,CA,LAKEHEAD,2,2013-06-01,6,301035.971985385
RESTAURANTS,2013,CA,LAKEHEAD,3,2013-07-01,7,245249.206731406
RESTAURANTS,2013,CA,LAKEHEAD,3,2013-08-01,8,271004.866400452
RESTAURANTS,2013,CA,LAKEHEAD,3,2013-09-01,9,113777.008669095
RESTAURANTS,2013,CA,LAKEHEAD,4,2013-10-01,10,247428.274410407
RESTAURANTS,2013,CA,LAKEHEAD,4,2013-11-01,11,134349.354837482
RESTAURANTS,2013,CA,LAKEHEAD,4,2013-12-01,12,87205.8681122829
RESTAURANTS,2013,CA,LAKEPORT,1,2013-01-01,1,1527035.17213402
RESTAURANTS,2013,CA,LAKEPORT,1,2013-02-01,2,1702330.11742906
RESTAURANTS,2013,CA,LAKEPORT,1,2013-03-01,3,1944551.50234214
RESTAURANTS,2013,CA,LAKEPORT,2,2013-04-01,4,1871653.33387189
RESTAURANTS,2013,CA,LAKEPORT,2,2013-05-01,5,1974137.81096829
RESTAURANTS,2013,CA,LAKEPORT,2,2013-06-01,6,1817488.15461564
RESTAURANTS,2013,CA,LAKEPORT,3,2013-07-01,7,1813506.39559141
RESTAURANTS,2013,CA,LAKEPORT,3,2013-08-01,8,1826197.19852225
RESTAURANTS,2013,CA,LAKEPORT,3,2013-09-01,9,1587105.69702006
RESTAURANTS,2013,CA,LAKEPORT,4,2013-10-01,10,1964511.91013359
RESTAURANTS,2013,CA,LAKEPORT,4,2013-11-01,11,1647240.96967639
RESTAURANTS,2013,CA,LAKEPORT,4,2013-12-01,12,1491774.14327082
RESTAURANTS,2013,CA,LAKESIDE,1,2013-01-01,1,2663556.53558035
RESTAURANTS,2013,CA,LAKESIDE,1,2013-02-01,2,2709051.95362085
RESTAURANTS,2013,CA,LAKESIDE,1,2013-03-01,3,3111723.03332461
RESTAURANTS,2013,CA,LAKESIDE,2,2013-04-01,4,2949972.94861503
RESTAURANTS,2013,CA,LAKESIDE,2,2013-05-01,5,2968778.55868941
RESTAURANTS,2013,CA,LAKESIDE,2,2013-06-01,6,2946080.85533755
RESTAURANTS,2013,CA,LAKESIDE,3,2013-07-01,7,2623937.39387845
RESTAURANTS,2013,CA,LAKESIDE,3,2013-08-01,8,2924205.99381717
RESTAURANTS,2013,CA,LAKESIDE,3,2013-09-01,9,2685557.08456147
RESTAURANTS,2013,CA,LAKESIDE,4,2013-10-01,10,2938019.56770804
RESTAURANTS,2013,CA,LAKESIDE,4,2013-11-01,11,2929490.79958906
RESTAURANTS,2013,CA,LAKESIDE,4,2013-12-01,12,2814366.90049842
RESTAURANTS,2013,CA,LAKEWOOD,1,2013-01-01,1,9184230.70220159
RESTAURANTS,2013,CA,LAKEWOOD,1,2013-02-01,2,9679121.14226428
RESTAURANTS,2013,CA,LAKEWOOD,1,2013-03-01,3,11411324.1081148
RESTAURANTS,2013,CA,LAKEWOOD,2,2013-04-01,4,10252526.5410088
RESTAURANTS,2013,CA,LAKEWOOD,2,2013-05-01,5,10387635.3984939
RESTAURANTS,2013,CA,LAKEWOOD,2,2013-06-01,6,10028070.8374595
RESTAURANTS,2013,CA,LAKEWOOD,3,2013-07-01,7,8711391.89792734
RESTAURANTS,2013,CA,LAKEWOOD,3,2013-08-01,8,10176972.894811
RESTAURANTS,2013,CA,LAKEWOOD,3,2013-09-01,9,9426747.17461547
RESTAURANTS,2013,CA,LAKEWOOD,4,2013-10-01,10,9904487.41043188
RESTAURANTS,2013,CA,LAKEWOOD,4,2013-11-01,11,10712589.3009494
RESTAURANTS,2013,CA,LAKEWOOD,4,2013-12-01,12,10013164.6364205
RESTAURANTS,2013,CA,LAMONT,1,2013-01-01,1,833569.832222265
RESTAURANTS,2013,CA,LAMONT,1,2013-02-01,2,934230.844053178
RESTAURANTS,2013,CA,LAMONT,1,2013-03-01,3,1068321.34675501
RESTAURANTS,2013,CA,LAMONT,2,2013-04-01,4,1030320.40731369
RESTAURANTS,2013,CA,LAMONT,2,2013-05-01,5,1062790.29017836
RESTAURANTS,2013,CA,LAMONT,2,2013-06-01,6,906560.732724595
RESTAURANTS,2013,CA,LAMONT,3,2013-07-01,7,799327.823902735
RESTAURANTS,2013,CA,LAMONT,3,2013-08-01,8,885170.768837216
RESTAURANTS,2013,CA,LAMONT,3,2013-09-01,9,757488.240755237
RESTAURANTS,2013,CA,LAMONT,4,2013-10-01,10,876249.679202748
RESTAURANTS,2013,CA,LAMONT,4,2013-11-01,11,960323.184618844
RESTAURANTS,2013,CA,LAMONT,4,2013-12-01,12,865952.785539036
RESTAURANTS,2013,CA,LANCASTER,1,2013-01-01,1,13081520.8653945
RESTAURANTS,2013,CA,LANCASTER,1,2013-02-01,2,15486866.5329403
RESTAURANTS,2013,CA,LANCASTER,1,2013-03-01,3,17623558.3830016
RESTAURANTS,2013,CA,LANCASTER,2,2013-04-01,4,15390100.0340689
RESTAURANTS,2013,CA,LANCASTER,2,2013-05-01,5,16117579.1549742
RESTAURANTS,2013,CA,LANCASTER,2,2013-06-01,6,15563337.7128539
RESTAURANTS,2013,CA,LANCASTER,3,2013-07-01,7,14379581.3016623
RESTAURANTS,2013,CA,LANCASTER,3,2013-08-01,8,16278346.0820086
RESTAURANTS,2013,CA,LANCASTER,3,2013-09-01,9,15397994.8320689
RESTAURANTS,2013,CA,LANCASTER,4,2013-10-01,10,17730232.9396846
RESTAURANTS,2013,CA,LANCASTER,4,2013-11-01,11,17966144.4912517
RESTAURANTS,2013,CA,LANCASTER,4,2013-12-01,12,16230714.7128863
RESTAURANTS,2013,CA,LARKSPUR,1,2013-01-01,1,1906129.77269217
RESTAURANTS,2013,CA,LARKSPUR,1,2013-02-01,2,1906168.9488475
RESTAURANTS,2013,CA,LARKSPUR,1,2013-03-01,3,2169650.06021399
RESTAURANTS,2013,CA,LARKSPUR,2,2013-04-01,4,2016049.56860314
RESTAURANTS,2013,CA,LARKSPUR,2,2013-05-01,5,2342259.67707884
RESTAURANTS,2013,CA,LARKSPUR,2,2013-06-01,6,2479045.3288976
RESTAURANTS,2013,CA,LARKSPUR,3,2013-07-01,7,2328895.06005314
RESTAURANTS,2013,CA,LARKSPUR,3,2013-08-01,8,2594102.64837147
RESTAURANTS,2013,CA,LARKSPUR,3,2013-09-01,9,2359394.19580152
RESTAURANTS,2013,CA,LARKSPUR,4,2013-10-01,10,2347171.85750536
RESTAURANTS,2013,CA,LARKSPUR,4,2013-11-01,11,2398318.57965335
RESTAURANTS,2013,CA,LARKSPUR,4,2013-12-01,12,2221233.83517345
RESTAURANTS,2013,CA,LATHROP,1,2013-01-01,1,1604478.85729522
RESTAURANTS,2013,CA,LATHROP,1,2013-02-01,2,1616102.31567957
RESTAURANTS,2013,CA,LATHROP,1,2013-03-01,3,1873181.6127017
RESTAURANTS,2013,CA,LATHROP,2,2013-04-01,4,1711028.72765059
RESTAURANTS,2013,CA,LATHROP,2,2013-05-01,5,1773138.25651906
RESTAURANTS,2013,CA,LATHROP,2,2013-06-01,6,1707594.38979104
RESTAURANTS,2013,CA,LATHROP,3,2013-07-01,7,1576617.23354105
RESTAURANTS,2013,CA,LATHROP,3,2013-08-01,8,1697369.87850029
RESTAURANTS,2013,CA,LATHROP,3,2013-09-01,9,1549427.29767874
RESTAURANTS,2013,CA,LATHROP,4,2013-10-01,10,1709414.43931766
RESTAURANTS,2013,CA,LATHROP,4,2013-11-01,11,1741888.31091096
RESTAURANTS,2013,CA,LATHROP,4,2013-12-01,12,1623779.41431362
RESTAURANTS,2013,CA,LATON,1,2013-01-01,1,76766.0539066372
RESTAURANTS,2013,CA,LATON,1,2013-02-01,2,49631.0816771911
RESTAURANTS,2013,CA,LATON,1,2013-03-01,3,75079.945435592
RESTAURANTS,2013,CA,LATON,2,2013-04-01,4,68911.5772954922
RESTAURANTS,2013,CA,LATON,2,2013-05-01,5,31956.8617960016
RESTAURANTS,2013,CA,LATON,2,2013-06-01,6,51689.3340167332
RESTAURANTS,2013,CA,LATON,3,2013-07-01,7,93266.9433443503
RESTAURANTS,2013,CA,LATON,3,2013-08-01,8,45993.8068700548
RESTAURANTS,2013,CA,LATON,3,2013-09-01,9,71826.2075173426
RESTAURANTS,2013,CA,LATON,4,2013-10-01,10,67211.1028557546
RESTAURANTS,2013,CA,LATON,4,2013-11-01,11,79861.9186405281
RESTAURANTS,2013,CA,LATON,4,2013-12-01,12,47178.6964236209
RESTAURANTS,2013,CA,LAWNDALE,1,2013-01-01,1,3440624.38209625
RESTAURANTS,2013,CA,LAWNDALE,1,2013-02-01,2,3252017.45692044
RESTAURANTS,2013,CA,LAWNDALE,1,2013-03-01,3,3796356.58023046
RESTAURANTS,2013,CA,LAWNDALE,2,2013-04-01,4,3571103.69328466
RESTAURANTS,2013,CA,LAWNDALE,2,2013-05-01,5,3484800.99800196
RESTAURANTS,2013,CA,LAWNDALE,2,2013-06-01,6,3182192.39086043
RESTAURANTS,2013,CA,LAWNDALE,3,2013-07-01,7,2857824.75149576
RESTAURANTS,2013,CA,LAWNDALE,3,2013-08-01,8,3158208.34748101
RESTAURANTS,2013,CA,LAWNDALE,3,2013-09-01,9,2926985.11903873
RESTAURANTS,2013,CA,LAWNDALE,4,2013-10-01,10,3581886.06375803
RESTAURANTS,2013,CA,LAWNDALE,4,2013-11-01,11,3808955.89014582
RESTAURANTS,2013,CA,LAWNDALE,4,2013-12-01,12,3569972.38531571
RESTAURANTS,2013,CA,LAYTONVILLE,1,2013-01-01,1,266956.442090492
RESTAURANTS,2013,CA,LAYTONVILLE,1,2013-02-01,2,313281.421879468
RESTAURANTS,2013,CA,LAYTONVILLE,1,2013-03-01,3,384290.520849843
RESTAURANTS,2013,CA,LAYTONVILLE,2,2013-04-01,4,307358.74331716
RESTAURANTS,2013,CA,LAYTONVILLE,2,2013-05-01,5,464677.859887297
RESTAURANTS,2013,CA,LAYTONVILLE,2,2013-06-01,6,502053.403503533
